"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"1300","MYD88_Q60668_x1",4,"model_4_multimer_v3_p1_230512_267286_recycled_00",9999,53.56,0.306,0.2772,0.1051,129,199,1,2,"MYD88_Q60668_x1_4_model_4_multimer_v3_p1_230512_267286_recycled_00",1,"Q60668","HNRPD_MOUSE","Hnrnpd Auf1 Hnrpd","Hnrnpd","Auf1 Hnrpd","Mus musculus (Mouse)",10090,"Heterogeneous nuclear ribonucleoprotein D0 (hnRNP D0) (AU-rich element RNA-binding protein 1)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1301","MYD88_Q60676_x1",2,"model_2_multimer_v2_p1_230328_343189_recycled_07",1.19,87.37,0.6827,0.5119,0.3295,30,35,1,2,"MYD88_Q60676_x1_2_model_2_multimer_v2_p1_230328_343189_recycled_07",1,"Q60676","PPP5_MOUSE","Ppp5c","Ppp5c",NA,"Mus musculus (Mouse)",10090,"Serine/threonine-protein phosphatase 5 (PP5) (EC 3.1.3.16) (Protein phosphatase T) (PPT)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1302","MYD88_Q60692_x1",1,"model_1_multimer_v2_p1_230328_585628_recycled_00",9999,70.26,0.4166,0.3524,0.0632,81,123,1,2,"MYD88_Q60692_x1_1_model_1_multimer_v2_p1_230328_585628_recycled_00",1,"Q60692","PSB6_MOUSE","Psmb6 Lmp19","Psmb6","Lmp19","Mus musculus (Mouse)",10090,"Proteasome subunit beta type-6 (EC 3.4.25.1) (Low molecular mass protein 19) (Macropain delta chain) (Multicatalytic endopeptidase complex delta chain) (Proteasome delta chain) (Proteasome subunit Y)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1303","MYD88_Q60715_x1",1,"model_1_multimer_v2_p1_230326_897256",0.362,83.07,0.6475,0.5646,0.4648,63,75,1,2,"MYD88_Q60715_x1_1_model_1_multimer_v2_p1_230326_897256",1,"Q60715","P4HA1_MOUSE","P4ha1","P4ha1",NA,"Mus musculus (Mouse)",10090,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1304","MYD88_Q60738_x1",5,"model_5_multimer_v2_p1_230328_663570_recycled_00",9999,63.03,0.458,0.436,0.1762,46,59,2,2,"MYD88_Q60738_x1_5_model_5_multimer_v2_p1_230328_663570_recycled_00",1,"Q60738","ZNT1_MOUSE","Slc30a1 Znt1","Slc30a1","Znt1","Mus musculus (Mouse)",10090,"Proton-coupled zinc antiporter SLC30A1 (Solute carrier family 30 member 1) (Zinc transporter 1) (ZnT-1)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1305","MYD88_Q60769_x1",5,"model_5_multimer_v2_p1_230329_431890_recycled_01",90.97,63.06,0.4535,0.375,0.1686,65,68,2,2,"MYD88_Q60769_x1_5_model_5_multimer_v2_p1_230329_431890_recycled_01",1,"Q60769","TNAP3_MOUSE","Tnfaip3 Tnfip3","Tnfaip3","Tnfip3","Mus musculus (Mouse)",10090,"Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (Putative DNA-binding protein A20) (Zinc finger protein A20)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1306","MYD88_Q60838_x1",1,"model_1_multimer_v2_p1_230326_660214_recycled_10",7.02,56.43,0.2846,0.2964,0.1601,52,52,1,2,"MYD88_Q60838_x1_1_model_1_multimer_v2_p1_230326_660214_recycled_10",1,"Q60838","DVL2_MOUSE","Dvl2","Dvl2",NA,"Mus musculus (Mouse)",10090,"Segment polarity protein dishevelled homolog DVL-2 (Dishevelled-2) (DSH homolog 2)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1307","MYD88_Q60872_x1",1,"model_1_multimer_v3_p1_230417_883514_recycled_00",9999,65.57,0.3609,0.3281,0.1256,59,72,1,2,"MYD88_Q60872_x1_1_model_1_multimer_v3_p1_230417_883514_recycled_00",1,"Q60872","IF1A_MOUSE","Eif1a","Eif1a",NA,"Mus musculus (Mouse)",10090,"Eukaryotic translation initiation factor 1A (eIF-1A) (Eukaryotic translation initiation factor 4C) (eIF-4C)","UP000000589: Chromosome 18","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1308","MYD88_Q60898_x1",1,"model_1_multimer_v2_p1_230326_514885_recycled_00",9999,63.32,0.3877,0.4256,0.2056,49,69,1,2,"MYD88_Q60898_x1_1_model_1_multimer_v2_p1_230326_514885_recycled_00",1,"Q60898","SLAP1_MOUSE","Sla Slap Slap1","Sla","Slap Slap1","Mus musculus (Mouse)",10090,"Src-like-adapter (Src-like-adapter protein 1) (SLAP-1) (mSLAP)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1309","MYD88_Q61048_x1",4,"model_4_multimer_v3_p1_230417_010307_recycled_00",9999,49.12,0.2783,0.1967,0.0204,52,71,2,2,"MYD88_Q61048_x1_4_model_4_multimer_v3_p1_230417_010307_recycled_00",1,"Q61048","WBP4_MOUSE","Wbp4 Fbp21 Fnbp21","Wbp4","Fbp21 Fnbp21","Mus musculus (Mouse)",10090,"WW domain-binding protein 4 (WBP-4) (Formin-binding protein 21) (WW domain-containing-binding protein 4)","UP000000589: Chromosome 14","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1310","MYD88_Q61102_x1",3,"model_3_multimer_v3_p1_230418_822178_recycled_01",64.99,71.26,0.5364,0.2275,0.1117,44,43,1,2,"MYD88_Q61102_x1_3_model_3_multimer_v3_p1_230418_822178_recycled_01",1,"Q61102","ABCB7_MOUSE","Abcb7 Abc7","Abcb7","Abc7","Mus musculus (Mouse)",10090,"Iron-sulfur clusters transporter ABCB7, mitochondrial (ATP-binding cassette sub-family B member 7, mitochondrial) (ATP-binding cassette transporter 7) (ABC transporter 7 protein)","UP000000589: Chromosome X","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1311","MYD88_Q61160_x1",3,"model_3_multimer_v2_p1_230326_371168_recycled_00",9999,63.61,0.3118,0.0883,0.0023,22,25,2,2,"MYD88_Q61160_x1_3_model_3_multimer_v2_p1_230326_371168_recycled_00",1,"Q61160","FADD_MOUSE","Fadd Mort1","Fadd","Mort1","Mus musculus (Mouse)",10090,"FAS-associated death domain protein (FAS-associating death domain-containing protein) (Mediator of receptor induced toxicity)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1312","MYD88_Q61161_x1",1,"model_1_multimer_v2_p1_230326_436330_recycled_09",7.1,71.72,0.4125,0.2946,0.1068,52,46,1,2,"MYD88_Q61161_x1_1_model_1_multimer_v2_p1_230326_436330_recycled_09",1,"Q61161","M4K2_MOUSE","Map4k2 Rab8ip","Map4k2","Rab8ip","Mus musculus (Mouse)",10090,"Mitogen-activated protein kinase kinase kinase kinase 2 (EC 2.7.11.1) (Germinal center kinase) (GCK) (MAPK/ERK kinase kinase kinase 2) (MEK kinase kinase 2) (MEKKK 2) (Rab8-interacting protein)","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1313","MYD88_Q61165_x1",5,"model_5_multimer_v2_p1_230326_269270_recycled_01",77.76,60.39,0.4726,0.222,0.0069,37,54,2,2,"MYD88_Q61165_x1_5_model_5_multimer_v2_p1_230326_269270_recycled_01",1,"Q61165","SL9A1_MOUSE","Slc9a1 Nhe1","Slc9a1","Nhe1","Mus musculus (Mouse)",10090,"Sodium/hydrogen exchanger 1 (Na(+)/H(+) exchanger 1) (NHE-1) (Solute carrier family 9 member 1)","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1314","MYD88_Q61176_x1",4,"model_4_multimer_v2_p1_230330_947186_recycled_00",9999,85.62,0.6926,0.5771,0.3099,49,55,2,2,"MYD88_Q61176_x1_4_model_4_multimer_v2_p1_230330_947186_recycled_00",1,"Q61176","ARGI1_MOUSE","Arg1","Arg1",NA,"Mus musculus (Mouse)",10090,"Arginase-1 (EC 3.5.3.1) (Liver-type arginase) (Type I arginase)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1315","MYD88_Q61206_x1",1,"model_1_multimer_v2_p1_230326_021840_recycled_00",9999,76.25,0.5091,0.378,0.0337,36,40,2,2,"MYD88_Q61206_x1_1_model_1_multimer_v2_p1_230326_021840_recycled_00",1,"Q61206","PA1B2_MOUSE","Pafah1b2 Pafahb","Pafah1b2","Pafahb","Mus musculus (Mouse)",10090,"Platelet-activating factor acetylhydrolase IB subunit alpha2 (EC 3.1.1.47) (PAF acetylhydrolase 30 kDa subunit) (PAF-AH 30 kDa subunit) (PAF-AH subunit beta) (PAFAH subunit beta)","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1316","MYD88_Q61315_x1",5,"model_5_multimer_v2_p1_230329_062565_recycled_01",108.72,35.64,0.3279,0.2971,0.0491,296,529,2,2,"MYD88_Q61315_x1_5_model_5_multimer_v2_p1_230329_062565_recycled_01",1,"Q61315","APC_MOUSE","Apc","Apc",NA,"Mus musculus (Mouse)",10090,"Adenomatous polyposis coli protein (Protein APC) (mAPC)","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"1317","MYD88_Q61409_x1",2,"model_2_multimer_v2_p1_230328_985081_recycled_00",9999,54.39,0.4004,0.3144,0.0745,28,29,2,2,"MYD88_Q61409_x1_2_model_2_multimer_v2_p1_230328_985081_recycled_00",1,"Q61409","PDE3B_MOUSE","Pde3b","Pde3b",NA,"Mus musculus (Mouse)",10090,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3B (EC 3.1.4.17) (CGIPDE1) (Cyclic GMP-inhibited phosphodiesterase B) (CGI-PDE B)","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
