"FILE","MODEL","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_N","RANK","inv.RANK","VIS"
"MYD88_Q8C4Y3_x1",2,0.38,82.98,0.6882,0.4355,0.2739,45,49,"MYD88_Q8C4Y3_x1_x2_model_2",1,2,"MYD88","MYD88_Q8C4Y3_x1_2",1,5,NA
"MYD88_Q8C4Y3_x1",3,0.76,82.82,0.6489,0.357,0.0707,34,32,"MYD88_Q8C4Y3_x1_x2_model_3",1,2,"MYD88","MYD88_Q8C4Y3_x1_2",3,3,NA
"MYD88_Q8C4Y3_x1",4,3.71,83.19,0.6096,0.0067,0,4,3,"MYD88_Q8C4Y3_x1_x2_model_4",2,2,"MYD88","MYD88_Q8C4Y3_x1_2",5,1,"none"
"MYD88_Q8C4Y3_x1",5,9.85,81.33,0.6068,0.06,0.0025,20,19,"MYD88_Q8C4Y3_x1_x2_model_5",1,2,"MYD88","MYD88_Q8C4Y3_x1_2",4,2,NA
"MYD88_Q8C729_x1",1,3.54,66.05,0.4077,0.0072,1e-04,6,3,"MYD88_Q8C729_x1_x2_model_1",2,2,"MYD88","MYD88_Q8C729_x1_2",2,4,NA
"MYD88_Q8C729_x1",2,9.53,66.05,0.4089,0.0014,0,2,1,"MYD88_Q8C729_x1_x2_model_2",2,2,"MYD88","MYD88_Q8C729_x1_2",5,1,"none"
"MYD88_Q8C729_x1",3,15.57,65.82,0.4117,0.0059,0,5,3,"MYD88_Q8C729_x1_x2_model_3",2,2,"MYD88","MYD88_Q8C729_x1_2",5,1,"none"
"MYD88_Q8C729_x1",4,9.29,66.58,0.4067,0.0024,0,3,2,"MYD88_Q8C729_x1_x2_model_4",2,2,"MYD88","MYD88_Q8C729_x1_2",5,1,"none"
"MYD88_Q8C729_x1",5,7.11,65.01,0.405,0.0431,5e-04,19,21,"MYD88_Q8C729_x1_x2_model_5",1,2,"MYD88","MYD88_Q8C729_x1_2",1,5,NA
"MYD88_Q8CAS9_x1",1,1.47,73.53,0.4467,0.0127,2e-04,8,5,"MYD88_Q8CAS9_x1_x2_model_1",2,2,"MYD88","MYD88_Q8CAS9_x1_2",3,3,NA
"MYD88_Q8CAS9_x1",2,1.5,71.34,0.4328,0.0028,0,4,2,"MYD88_Q8CAS9_x1_x2_model_2",2,2,"MYD88","MYD88_Q8CAS9_x1_2",5,1,"none"
"MYD88_Q8CAS9_x1",3,1.58,72.55,0.468,0.06,0.0063,21,18,"MYD88_Q8CAS9_x1_x2_model_3",1,2,"MYD88","MYD88_Q8CAS9_x1_2",1,5,NA
"MYD88_Q8CAS9_x1",4,1.31,75.16,0.4338,0,0,0,0,"MYD88_Q8CAS9_x1_x2_model_4",2,2,"MYD88","MYD88_Q8CAS9_x1_2",5,1,"none"
"MYD88_Q8CAS9_x1",5,2.79,71.98,0.4296,0.0453,3e-04,17,17,"MYD88_Q8CAS9_x1_x2_model_5",1,2,"MYD88","MYD88_Q8CAS9_x1_2",2,4,NA
"MYD88_Q8CBW3_x1",1,4.08,61.98,0.2959,0.021,0.0025,9,6,"MYD88_Q8CBW3_x1_x2_model_1",2,2,"MYD88","MYD88_Q8CBW3_x1_2",1,5,NA
"MYD88_Q8CBW3_x1",2,6.12,56.07,0.2794,0,0,0,0,"MYD88_Q8CBW3_x1_x2_model_2",2,2,"MYD88","MYD88_Q8CBW3_x1_2",5,1,"none"
"MYD88_Q8CBW3_x1",3,5.25,58.24,0.2763,0,0,0,0,"MYD88_Q8CBW3_x1_x2_model_3",2,2,"MYD88","MYD88_Q8CBW3_x1_2",5,1,"none"
"MYD88_Q8CBW3_x1",4,25.9,59.22,0.2811,0,0,0,0,"MYD88_Q8CBW3_x1_x2_model_4",2,2,"MYD88","MYD88_Q8CBW3_x1_2",5,1,"none"
"MYD88_Q8CBW3_x1",5,6.25,57.31,0.2771,0,0,0,0,"MYD88_Q8CBW3_x1_x2_model_5",2,2,"MYD88","MYD88_Q8CBW3_x1_2",5,1,"none"
"MYD88_Q8CCJ3_x1",1,1.18,79.69,0.456,0.0876,0.05,20,19,"MYD88_Q8CCJ3_x1_x2_model_1",1,2,"MYD88","MYD88_Q8CCJ3_x1_2",1,5,NA
"MYD88_Q8CCJ3_x1",2,3.84,75.6,0.3734,0,0,0,0,"MYD88_Q8CCJ3_x1_x2_model_2",2,2,"MYD88","MYD88_Q8CCJ3_x1_2",5,1,"none"
"MYD88_Q8CCJ3_x1",3,5.95,75.33,0.4439,0.1524,0.0377,28,23,"MYD88_Q8CCJ3_x1_x2_model_3",1,2,"MYD88","MYD88_Q8CCJ3_x1_2",2,4,NA
"MYD88_Q8CCJ3_x1",4,3.53,76.44,0.3672,0,0,0,0,"MYD88_Q8CCJ3_x1_x2_model_4",2,2,"MYD88","MYD88_Q8CCJ3_x1_2",5,1,"none"
"MYD88_Q8CCJ3_x1",5,1.83,74.13,0.416,0.0609,0.0079,20,17,"MYD88_Q8CCJ3_x1_x2_model_5",1,2,"MYD88","MYD88_Q8CCJ3_x1_2",3,3,NA
"MYD88_Q8CFI5_x1",1,2.6,80.99,0.5902,0.1135,0.0036,24,26,"MYD88_Q8CFI5_x1_x2_model_1",1,2,"MYD88","MYD88_Q8CFI5_x1_2",2,4,NA
"MYD88_Q8CFI5_x1",2,2.29,82.22,0.5826,0.0324,3e-04,11,11,"MYD88_Q8CFI5_x1_x2_model_2",1,2,"MYD88","MYD88_Q8CFI5_x1_2",3,3,NA
"MYD88_Q8CFI5_x1",3,2.64,83.89,0.588,0.0069,1e-04,5,4,"MYD88_Q8CFI5_x1_x2_model_3",2,2,"MYD88","MYD88_Q8CFI5_x1_2",4,2,NA
"MYD88_Q8CFI5_x1",4,1.08,83.2,0.5849,0.0039,0,3,2,"MYD88_Q8CFI5_x1_x2_model_4",2,2,"MYD88","MYD88_Q8CFI5_x1_2",5,1,"none"
"MYD88_Q8CFI5_x1",5,2.82,80.43,0.5814,0.1656,0.0042,25,32,"MYD88_Q8CFI5_x1_x2_model_5",1,2,"MYD88","MYD88_Q8CFI5_x1_2",1,5,NA
"MYD88_Q8CHK3_x1",1,0.41,83.23,0.6514,0.3662,0.0567,43,40,"MYD88_Q8CHK3_x1_x2_model_1",1,2,"MYD88","MYD88_Q8CHK3_x1_2",1,5,NA
"MYD88_Q8CHK3_x1",2,1.3,82.52,0.6362,0.1438,0.0078,23,21,"MYD88_Q8CHK3_x1_x2_model_2",1,2,"MYD88","MYD88_Q8CHK3_x1_2",4,2,NA
"MYD88_Q8CHK3_x1",3,0.72,83.94,0.6069,0.0086,1e-04,7,5,"MYD88_Q8CHK3_x1_x2_model_3",2,2,"MYD88","MYD88_Q8CHK3_x1_2",5,1,NA
"MYD88_Q8CHK3_x1",4,0.96,83.03,0.6208,0.3132,0.0225,36,31,"MYD88_Q8CHK3_x1_x2_model_4",1,2,"MYD88","MYD88_Q8CHK3_x1_2",2,4,NA
"MYD88_Q8CHK3_x1",5,1.2,83.46,0.5993,0.1918,0.0084,27,25,"MYD88_Q8CHK3_x1_x2_model_5",1,2,"MYD88","MYD88_Q8CHK3_x1_2",3,3,NA
"MYD88_Q8CIG9_x1",1,0.35,81.85,0.6629,0.4141,0.2495,41,37,"MYD88_Q8CIG9_x1_x2_model_1",1,2,"MYD88","MYD88_Q8CIG9_x1_2",4,2,NA
"MYD88_Q8CIG9_x1",2,0.87,78.81,0.5543,0.008,1e-04,5,4,"MYD88_Q8CIG9_x1_x2_model_2",2,2,"MYD88","MYD88_Q8CIG9_x1_2",5,1,NA
"MYD88_Q8CIG9_x1",3,0.48,83.27,0.6674,0.4313,0.265,43,43,"MYD88_Q8CIG9_x1_x2_model_3",1,2,"MYD88","MYD88_Q8CIG9_x1_2",3,3,NA
"MYD88_Q8CIG9_x1",4,0.43,83.51,0.7021,0.4847,0.3738,47,50,"MYD88_Q8CIG9_x1_x2_model_4",1,2,"MYD88","MYD88_Q8CIG9_x1_2",1,5,NA
"MYD88_Q8CIG9_x1",5,0.83,82.9,0.6859,0.4643,0.3372,46,48,"MYD88_Q8CIG9_x1_x2_model_5",1,2,"MYD88","MYD88_Q8CIG9_x1_2",2,4,NA
"MYD88_Q8CIM1_x1",1,10.5,73.56,0.3635,0.0149,1e-04,7,6,"MYD88_Q8CIM1_x1_x2_model_1",2,2,"MYD88","MYD88_Q8CIM1_x1_2",4,2,NA
"MYD88_Q8CIM1_x1",2,16.75,73.08,0.3872,0.0503,0.0049,15,12,"MYD88_Q8CIM1_x1_x2_model_2",1,2,"MYD88","MYD88_Q8CIM1_x1_2",1,5,NA
"MYD88_Q8CIM1_x1",3,5.3,68.54,0.3712,0.0185,5e-04,11,7,"MYD88_Q8CIM1_x1_x2_model_3",2,2,"MYD88","MYD88_Q8CIM1_x1_2",2,4,NA
"MYD88_Q8CIM1_x1",4,4.46,74.13,0.3395,0,0,0,0,"MYD88_Q8CIM1_x1_x2_model_4",2,2,"MYD88","MYD88_Q8CIM1_x1_2",5,1,"none"
"MYD88_Q8CIM1_x1",5,3.21,75.46,0.3686,0.0046,1e-04,4,2,"MYD88_Q8CIM1_x1_x2_model_5",2,2,"MYD88","MYD88_Q8CIM1_x1_2",4,2,NA
"MYD88_Q8CIM8_x1",1,26.05,78.19,0.5059,0,0,0,0,"MYD88_Q8CIM8_x1_x2_model_1",2,2,"MYD88","MYD88_Q8CIM8_x1_2",5,1,"none"
"MYD88_Q8CIM8_x1",2,4.71,77.39,0.5004,0,0,0,0,"MYD88_Q8CIM8_x1_x2_model_2",2,2,"MYD88","MYD88_Q8CIM8_x1_2",5,1,"none"
"MYD88_Q8CIM8_x1",3,5.47,79.44,0.5469,0,0,0,0,"MYD88_Q8CIM8_x1_x2_model_3",2,2,"MYD88","MYD88_Q8CIM8_x1_2",5,1,"none"
"MYD88_Q8CIM8_x1",4,1.15,79.18,0.5005,0,0,0,0,"MYD88_Q8CIM8_x1_x2_model_4",2,2,"MYD88","MYD88_Q8CIM8_x1_2",5,1,"none"
"MYD88_Q8CIM8_x1",5,13.8,76.48,0.4669,0,0,0,0,"MYD88_Q8CIM8_x1_x2_model_5",2,2,"MYD88","MYD88_Q8CIM8_x1_2",5,1,"none"
"MYD88_Q8CJ19_x1",1,26.8,51.59,0.3933,0.2431,0.052,26,30,"MYD88_Q8CJ19_x1_x2_model_1",1,2,"MYD88","MYD88_Q8CJ19_x1_2",1,5,NA
"MYD88_Q8CJ19_x1",2,28.63,49.27,0.3915,0,0,0,0,"MYD88_Q8CJ19_x1_x2_model_2",2,2,"MYD88","MYD88_Q8CJ19_x1_2",5,1,"none"
"MYD88_Q8CJ19_x1",3,40.77,49.74,0.3832,0,0,0,0,"MYD88_Q8CJ19_x1_x2_model_3",2,2,"MYD88","MYD88_Q8CJ19_x1_2",5,1,"none"
"MYD88_Q8CJ19_x1",4,25.45,53.52,0.4055,0,0,0,0,"MYD88_Q8CJ19_x1_x2_model_4",2,2,"MYD88","MYD88_Q8CJ19_x1_2",5,1,"none"
"MYD88_Q8CJ19_x1",5,23.48,49.5,0.3837,0.0055,1e-04,4,2,"MYD88_Q8CJ19_x1_x2_model_5",2,2,"MYD88","MYD88_Q8CJ19_x1_2",2,4,NA
"MYD88_Q8CJF7_x1",1,22.64,55.53,0.4436,0,0,0,0,"MYD88_Q8CJF7_x1_x2_model_1",2,2,"MYD88","MYD88_Q8CJF7_x1_2",5,1,"none"
"MYD88_Q8CJF7_x1",2,30.28,50.13,0.4439,0,0,0,0,"MYD88_Q8CJF7_x1_x2_model_2",2,2,"MYD88","MYD88_Q8CJF7_x1_2",5,1,"none"
"MYD88_Q8CJF7_x1",3,47.44,51.74,0.449,0,0,0,0,"MYD88_Q8CJF7_x1_x2_model_3",2,2,"MYD88","MYD88_Q8CJF7_x1_2",5,1,"none"
"MYD88_Q8CJF7_x1",4,31.35,53.63,0.4473,0,0,0,0,"MYD88_Q8CJF7_x1_x2_model_4",2,2,"MYD88","MYD88_Q8CJF7_x1_2",5,1,"none"
"MYD88_Q8CJF7_x1",5,29.79,52.56,0.4246,0.1511,0.0022,33,46,"MYD88_Q8CJF7_x1_x2_model_5",1,2,"MYD88","MYD88_Q8CJF7_x1_2",1,5,NA
"MYD88_Q8JZN5_x1",1,1.83,84.94,0.6905,0,0,0,0,"MYD88_Q8JZN5_x1_x2_model_1",2,2,"MYD88","MYD88_Q8JZN5_x1_2",5,1,"none"
"MYD88_Q8JZN5_x1",2,4.51,84.72,0.6571,0.0283,1e-04,10,8,"MYD88_Q8JZN5_x1_x2_model_2",2,2,"MYD88","MYD88_Q8JZN5_x1_2",3,3,NA
"MYD88_Q8JZN5_x1",3,2.19,84.08,0.6632,0,0,0,0,"MYD88_Q8JZN5_x1_x2_model_3",2,2,"MYD88","MYD88_Q8JZN5_x1_2",5,1,"none"
"MYD88_Q8JZN5_x1",4,1.44,85.09,0.6958,0.0028,1e-04,3,2,"MYD88_Q8JZN5_x1_x2_model_4",2,2,"MYD88","MYD88_Q8JZN5_x1_2",3,3,NA
"MYD88_Q8JZN5_x1",5,12.7,83.39,0.6464,0.0549,2e-04,14,18,"MYD88_Q8JZN5_x1_x2_model_5",1,2,"MYD88","MYD88_Q8JZN5_x1_2",1,5,NA
"MYD88_Q8K0P3_x1",1,1.04,78.6,0.5887,0.3016,0.0473,36,36,"MYD88_Q8K0P3_x1_x2_model_1",1,2,"MYD88","MYD88_Q8K0P3_x1_2",1,5,NA
"MYD88_Q8K0P3_x1",2,4.57,76.07,0.5672,0.0686,0.0021,21,18,"MYD88_Q8K0P3_x1_x2_model_2",1,2,"MYD88","MYD88_Q8K0P3_x1_2",5,1,NA
"MYD88_Q8K0P3_x1",3,1.51,77.76,0.5662,0.0605,0.0042,18,16,"MYD88_Q8K0P3_x1_x2_model_3",1,2,"MYD88","MYD88_Q8K0P3_x1_2",4,2,NA
"MYD88_Q8K0P3_x1",4,0.72,78.11,0.5563,0.0641,0.0046,21,19,"MYD88_Q8K0P3_x1_x2_model_4",1,2,"MYD88","MYD88_Q8K0P3_x1_2",3,3,NA
"MYD88_Q8K0P3_x1",5,1.5,76.84,0.5632,0.2535,0.0245,30,29,"MYD88_Q8K0P3_x1_x2_model_5",1,2,"MYD88","MYD88_Q8K0P3_x1_2",2,4,NA
"MYD88_Q8K0V2_x1",1,6.18,69.32,0.417,0.0267,3e-04,12,8,"MYD88_Q8K0V2_x1_x2_model_1",2,2,"MYD88","MYD88_Q8K0V2_x1_2",3,3,NA
"MYD88_Q8K0V2_x1",2,2,71.24,0.3977,0.0014,0,2,1,"MYD88_Q8K0V2_x1_x2_model_2",2,2,"MYD88","MYD88_Q8K0V2_x1_2",5,1,"none"
"MYD88_Q8K0V2_x1",3,2.76,70.39,0.3986,0.0157,2e-04,11,8,"MYD88_Q8K0V2_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K0V2_x1_2",4,2,NA
"MYD88_Q8K0V2_x1",4,1.84,73.13,0.4101,0.0207,4e-04,9,7,"MYD88_Q8K0V2_x1_x2_model_4",2,2,"MYD88","MYD88_Q8K0V2_x1_2",1,5,NA
"MYD88_Q8K0V2_x1",5,2.11,71.18,0.3972,0.0305,3e-04,13,18,"MYD88_Q8K0V2_x1_x2_model_5",1,2,"MYD88","MYD88_Q8K0V2_x1_2",3,3,NA
"MYD88_Q8K1E0_x1",1,4.98,66.6,0.3007,0,0,0,0,"MYD88_Q8K1E0_x1_x2_model_1",2,2,"MYD88","MYD88_Q8K1E0_x1_2",5,1,"none"
"MYD88_Q8K1E0_x1",2,1.26,64.81,0.3099,0.0014,0,2,1,"MYD88_Q8K1E0_x1_x2_model_2",2,2,"MYD88","MYD88_Q8K1E0_x1_2",5,1,"none"
"MYD88_Q8K1E0_x1",3,4.13,64.07,0.2994,0,0,0,0,"MYD88_Q8K1E0_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K1E0_x1_2",5,1,"none"
"MYD88_Q8K1E0_x1",4,1.25,67.14,0.3021,0,0,0,0,"MYD88_Q8K1E0_x1_x2_model_4",2,2,"MYD88","MYD88_Q8K1E0_x1_2",5,1,"none"
"MYD88_Q8K1E0_x1",5,5.51,64.99,0.3585,0.3469,0.0639,39,30,"MYD88_Q8K1E0_x1_x2_model_5",1,2,"MYD88","MYD88_Q8K1E0_x1_2",1,5,NA
"MYD88_Q8K1R7_x1",1,6.31,68.7,0.532,0.0655,0.0074,19,14,"MYD88_Q8K1R7_x1_x2_model_1",1,2,"MYD88","MYD88_Q8K1R7_x1_2",1,5,NA
"MYD88_Q8K1R7_x1",2,14.2,66.98,0.5183,0,0,0,0,"MYD88_Q8K1R7_x1_x2_model_2",2,2,"MYD88","MYD88_Q8K1R7_x1_2",5,1,"none"
"MYD88_Q8K1R7_x1",3,18.25,68.94,0.5244,0,0,0,0,"MYD88_Q8K1R7_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K1R7_x1_2",5,1,"none"
"MYD88_Q8K1R7_x1",4,3.37,69.38,0.5044,0.0387,5e-04,15,15,"MYD88_Q8K1R7_x1_x2_model_4",1,2,"MYD88","MYD88_Q8K1R7_x1_2",2,4,NA
"MYD88_Q8K1R7_x1",5,6.35,67.24,0.5069,0,0,0,0,"MYD88_Q8K1R7_x1_x2_model_5",2,2,"MYD88","MYD88_Q8K1R7_x1_2",5,1,"none"
"MYD88_Q8K1Y2_x1",1,3.69,69.2,0.4666,0,0,0,0,"MYD88_Q8K1Y2_x1_x2_model_1",2,2,"MYD88","MYD88_Q8K1Y2_x1_2",5,1,"none"
"MYD88_Q8K1Y2_x1",2,3.16,66.88,0.4392,0,0,0,0,"MYD88_Q8K1Y2_x1_x2_model_2",2,2,"MYD88","MYD88_Q8K1Y2_x1_2",5,1,"none"
"MYD88_Q8K1Y2_x1",3,4.54,65.31,0.4091,0,0,0,0,"MYD88_Q8K1Y2_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K1Y2_x1_2",5,1,"none"
"MYD88_Q8K1Y2_x1",4,2.06,66.22,0.4065,0.0062,0,6,3,"MYD88_Q8K1Y2_x1_x2_model_4",2,2,"MYD88","MYD88_Q8K1Y2_x1_2",5,1,"none"
"MYD88_Q8K1Y2_x1",5,4.5,64.48,0.3863,0.0183,1e-04,9,7,"MYD88_Q8K1Y2_x1_x2_model_5",2,2,"MYD88","MYD88_Q8K1Y2_x1_2",1,5,NA
"MYD88_Q8K2H2_x1",1,4.2,73.49,0.3512,0.1634,0.0122,27,34,"MYD88_Q8K2H2_x1_x2_model_1",1,2,"MYD88","MYD88_Q8K2H2_x1_2",2,4,NA
"MYD88_Q8K2H2_x1",2,4.07,72.84,0.3454,0.0305,7e-04,15,11,"MYD88_Q8K2H2_x1_x2_model_2",1,2,"MYD88","MYD88_Q8K2H2_x1_2",3,3,NA
"MYD88_Q8K2H2_x1",3,2.8,73.47,0.3622,0.3031,0.0251,37,51,"MYD88_Q8K2H2_x1_x2_model_3",1,2,"MYD88","MYD88_Q8K2H2_x1_2",1,5,NA
"MYD88_Q8K2H2_x1",4,2.2,73.36,0.3415,0.0202,3e-04,12,12,"MYD88_Q8K2H2_x1_x2_model_4",1,2,"MYD88","MYD88_Q8K2H2_x1_2",4,2,NA
"MYD88_Q8K2H2_x1",5,6.97,72.63,0.3291,0.0055,2e-04,7,4,"MYD88_Q8K2H2_x1_x2_model_5",2,2,"MYD88","MYD88_Q8K2H2_x1_2",5,1,NA
"MYD88_Q8K2Q9_x1",1,19,63.37,0.2466,0,0,0,0,"MYD88_Q8K2Q9_x1_x2_model_1",2,2,"MYD88","MYD88_Q8K2Q9_x1_2",5,1,"none"
"MYD88_Q8K2Q9_x1",2,12.54,60.07,0.2503,0,0,0,0,"MYD88_Q8K2Q9_x1_x2_model_2",2,2,"MYD88","MYD88_Q8K2Q9_x1_2",5,1,"none"
"MYD88_Q8K2Q9_x1",3,16.14,61.54,0.2481,0,0,0,0,"MYD88_Q8K2Q9_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K2Q9_x1_2",5,1,"none"
"MYD88_Q8K2Q9_x1",4,10.95,63.03,0.2512,0,0,0,0,"MYD88_Q8K2Q9_x1_x2_model_4",2,2,"MYD88","MYD88_Q8K2Q9_x1_2",5,1,"none"
"MYD88_Q8K2Q9_x1",5,17.25,60.19,0.2488,0,0,0,0,"MYD88_Q8K2Q9_x1_x2_model_5",2,2,"MYD88","MYD88_Q8K2Q9_x1_2",5,1,"none"
"MYD88_Q8K2T1_x1",1,0.65,81.29,0.5464,0.3464,0.0294,42,40,"MYD88_Q8K2T1_x1_x2_model_1",1,2,"MYD88","MYD88_Q8K2T1_x1_2",3,3,NA
"MYD88_Q8K2T1_x1",2,0.69,80.85,0.5563,0.3897,0.0494,56,60,"MYD88_Q8K2T1_x1_x2_model_2",1,2,"MYD88","MYD88_Q8K2T1_x1_2",1,5,NA
"MYD88_Q8K2T1_x1",3,0.46,80.84,0.5526,0.2962,0.0249,40,40,"MYD88_Q8K2T1_x1_x2_model_3",1,2,"MYD88","MYD88_Q8K2T1_x1_2",4,2,NA
"MYD88_Q8K2T1_x1",4,0.58,82.41,0.5619,0.3012,0.0235,34,33,"MYD88_Q8K2T1_x1_x2_model_4",1,2,"MYD88","MYD88_Q8K2T1_x1_2",5,1,NA
"MYD88_Q8K2T1_x1",5,1.1,80.46,0.5402,0.3657,0.0322,43,50,"MYD88_Q8K2T1_x1_x2_model_5",1,2,"MYD88","MYD88_Q8K2T1_x1_2",2,4,NA
"MYD88_Q8K2X3_x1",1,3.19,74.04,0.3178,0.0152,1e-04,10,12,"MYD88_Q8K2X3_x1_x2_model_1",1,2,"MYD88","MYD88_Q8K2X3_x1_2",1,5,NA
"MYD88_Q8K2X3_x1",2,2.36,72.79,0.3105,0.0033,0,3,2,"MYD88_Q8K2X3_x1_x2_model_2",2,2,"MYD88","MYD88_Q8K2X3_x1_2",5,1,"none"
"MYD88_Q8K2X3_x1",3,3.31,73.99,0.3146,0.0105,0,7,6,"MYD88_Q8K2X3_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K2X3_x1_2",5,1,"none"
"MYD88_Q8K2X3_x1",4,1.74,74.51,0.3174,0,0,0,0,"MYD88_Q8K2X3_x1_x2_model_4",2,2,"MYD88","MYD88_Q8K2X3_x1_2",5,1,"none"
"MYD88_Q8K2X3_x1",5,2.43,71.92,0.3148,0.0014,0,2,1,"MYD88_Q8K2X3_x1_x2_model_5",2,2,"MYD88","MYD88_Q8K2X3_x1_2",5,1,"none"
"MYD88_Q8K327_x1",1,10.36,46.5,0.2795,0.2384,0.1056,25,27,"MYD88_Q8K327_x1_x2_model_1",1,2,"MYD88","MYD88_Q8K327_x1_2",2,4,NA
"MYD88_Q8K327_x1",2,30.85,45.44,0.2705,0.2327,0.1034,42,55,"MYD88_Q8K327_x1_x2_model_2",1,2,"MYD88","MYD88_Q8K327_x1_2",3,3,NA
"MYD88_Q8K327_x1",3,42.45,45.27,0.2516,0.0175,2e-04,7,6,"MYD88_Q8K327_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K327_x1_2",5,1,NA
"MYD88_Q8K327_x1",4,39.42,47.14,0.2571,0.0118,2e-04,7,4,"MYD88_Q8K327_x1_x2_model_4",2,2,"MYD88","MYD88_Q8K327_x1_2",5,1,NA
"MYD88_Q8K327_x1",5,23.48,45.57,0.2721,0.3151,0.1585,126,215,"MYD88_Q8K327_x1_x2_model_5",1,2,"MYD88","MYD88_Q8K327_x1_2",1,5,NA
"MYD88_Q8K337_x1",1,10.1,73.95,0.5279,0,0,0,0,"MYD88_Q8K337_x1_x2_model_1",2,2,"MYD88","MYD88_Q8K337_x1_2",5,1,"none"
"MYD88_Q8K337_x1",2,3.12,72.74,0.4533,0,0,0,0,"MYD88_Q8K337_x1_x2_model_2",2,2,"MYD88","MYD88_Q8K337_x1_2",5,1,"none"
"MYD88_Q8K337_x1",3,3.03,74.74,0.5354,0.0041,0,3,2,"MYD88_Q8K337_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K337_x1_2",5,1,"none"
"MYD88_Q8K337_x1",4,21.24,75.16,0.4243,0.007,0,5,4,"MYD88_Q8K337_x1_x2_model_4",2,2,"MYD88","MYD88_Q8K337_x1_2",5,1,"none"
"MYD88_Q8K337_x1",5,14.55,72.31,0.5096,0.0014,0,2,1,"MYD88_Q8K337_x1_x2_model_5",2,2,"MYD88","MYD88_Q8K337_x1_2",5,1,"none"
"MYD88_Q8K3G5_x1",1,1.84,74.54,0.515,0.2305,0.0134,26,24,"MYD88_Q8K3G5_x1_x2_model_1",1,2,"MYD88","MYD88_Q8K3G5_x1_2",1,5,NA
"MYD88_Q8K3G5_x1",2,7.08,74.4,0.5018,0.0186,4e-04,8,5,"MYD88_Q8K3G5_x1_x2_model_2",2,2,"MYD88","MYD88_Q8K3G5_x1_2",3,3,NA
"MYD88_Q8K3G5_x1",3,10.11,73.92,0.5021,0.0219,2e-04,11,7,"MYD88_Q8K3G5_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K3G5_x1_2",5,1,NA
"MYD88_Q8K3G5_x1",4,1.63,75.44,0.5122,0.065,0.0016,20,16,"MYD88_Q8K3G5_x1_x2_model_4",1,2,"MYD88","MYD88_Q8K3G5_x1_2",2,4,NA
"MYD88_Q8K3G5_x1",5,2.86,73.33,0.5048,0.0304,3e-04,13,9,"MYD88_Q8K3G5_x1_x2_model_5",2,2,"MYD88","MYD88_Q8K3G5_x1_2",4,2,NA
"MYD88_Q8K4E0_x1",1,36.71,24.13,0.2772,0.1511,0.0056,45,86,"MYD88_Q8K4E0_x1_x2_model_1",1,2,"MYD88","MYD88_Q8K4E0_x1_2",7,-1,NA
"MYD88_Q8K4E0_x1",2,44.88,21.33,0.2806,0.3015,0.0256,162,369,"MYD88_Q8K4E0_x1_x2_model_2",1,2,"MYD88","MYD88_Q8K4E0_x1_2",4,2,NA
"MYD88_Q8K4E0_x1",3,43.09,23.71,0.2717,0.0116,0,9,6,"MYD88_Q8K4E0_x1_x2_model_3",2,2,"MYD88","MYD88_Q8K4E0_x1_2",10,-4,"none"
"MYD88_Q8K4E0_x1",4,35.48,30.3,0.2718,0.2209,0.0045,44,58,"MYD88_Q8K4E0_x1_x2_model_4",1,2,"MYD88","MYD88_Q8K4E0_x1_2",8,-2,NA
"MYD88_Q8K4E0_x1",5,34.65,21.52,0.2781,0.3343,0.0434,290,547,"MYD88_Q8K4E0_x1_x2_model_5",1,2,"MYD88","MYD88_Q8K4E0_x1_2",2,4,NA
"MYD88_Q8R088_x1",1,0.99,76.46,0.4692,0.1842,0.0205,33,37,"MYD88_Q8R088_x1_x2_model_1",1,2,"MYD88","MYD88_Q8R088_x1_2",2,4,NA
"MYD88_Q8R088_x1",2,0.9,76.24,0.4746,0.2391,0.018,36,35,"MYD88_Q8R088_x1_x2_model_2",1,2,"MYD88","MYD88_Q8R088_x1_2",4,2,NA
"MYD88_Q8R088_x1",3,1.09,76.01,0.4772,0.1884,0.0199,35,35,"MYD88_Q8R088_x1_x2_model_3",1,2,"MYD88","MYD88_Q8R088_x1_2",3,3,NA
"MYD88_Q8R088_x1",4,0.76,75.34,0.455,0.2423,0.0173,38,48,"MYD88_Q8R088_x1_x2_model_4",1,2,"MYD88","MYD88_Q8R088_x1_2",5,1,NA
"MYD88_Q8R088_x1",5,1.1,75.68,0.4699,0.2145,0.028,40,46,"MYD88_Q8R088_x1_x2_model_5",1,2,"MYD88","MYD88_Q8R088_x1_2",1,5,NA
"MYD88_Q8R180_x1",1,2.27,70.67,0.5273,0.2461,0.0734,35,33,"MYD88_Q8R180_x1_x2_model_1",1,2,"MYD88","MYD88_Q8R180_x1_2",3,3,NA
