Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.stim.FG159.neu,60.min.stim.FG160.neu,60.min.stim.FG161.neu,60.min.stim.FG162.neu,unstim.FG10.neu,unstim.FG11.neu,unstim.FG12.neu,unstim.FG9.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,3.28883583969021,2.95449995994568,Q8K3G5,Q8K3G5,Inactive serine/threonine-protein kinase VRK3,Vrk3,NA,9,8,4,4,15.4990005493164,17.506799697876,16.5680999755859,16.9016990661621,13.6268997192383,13.6909999847412,13.3786001205444,13.9610996246338,60,MYD88,NONE
TRUE,2.66773383065117,-3.70037531852722,Q8K3Z9,Q8K3Z9,Nuclear envelope pore membrane protein POM 121,Pom121,NA,17,8,4,4,11.536600112915,14.3211002349854,12.1078004837036,13.6022996902466,17.3099002838135,15.7599000930786,16.5468006134033,16.7527008056641,60,MYD88,NONE
TRUE,3.19509260947589,-2.02107524871826,Q8K4F6,Q8K4F6,Probable 28S rRNA (cytosine-C(5))-methyltransferase,Nsun5,NA,23,8,4,4,16.7707996368408,16.4191989898682,17.846700668335,17.0592002868652,19.0625,18.8493003845215,19.0995006561279,19.1688995361328,60,MYD88,NONE
TRUE,2.92259923151459,-4.13237452507019,Q8K4L0,Q8K4L0,ATP-dependent RNA helicase DDX54,Ddx54,NA,24,8,4,4,14.2981004714966,14.021900177002,12.8959999084473,16.2413997650146,18.4314002990723,18.0571994781494,18.9125995635986,18.5856990814209,60,MYD88,NONE
TRUE,2.77023473445341,-1.57299995422363,Q8K4P0,Q8K4P0,pre-mRNA 3 end processing protein WDR33,Wdr33,NA,36,8,4,4,17.2397994995117,18.1501998901367,18.1350994110107,18.3584003448486,19.691499710083,19.0942001342773,19.7749996185303,19.6147994995117,60,MYD88,NONE
TRUE,3.48266293409075,-1.25342512130737,Q8K4Q6,Q8K4Q6,Endonuclease 8-like 1,Neil1,NA,16,8,4,4,15.1117000579834,15.7007999420166,15.6431999206543,15.4517002105713,16.8756999969482,16.5492000579834,16.5426998138428,16.9535007476807,60,MYD88,NONE
TRUE,5.29211084971145,-5.22655987739563,Q8K4R9,Q8K4R9,Disks large-associated protein 5,Dlgap5,NA,8,6,2,4,10.5146999359131,NA,NA,10.3900804519653,15.8743000030518,15.4772996902466,15.5269002914429,15.8373003005981,60,MYD88,NONE
TRUE,2.53561745458226,-1.87510013580322,Q8R003,Q8R003,Muscleblind-like protein 3,Mbnl3,NA,6,8,4,4,16.5476989746094,17.6324996948242,16.1821994781494,17.4993000030518,18.8843994140625,18.6446990966797,19.2625999450684,18.5704002380371,60,MYD88,NONE
TRUE,1.84457811218547,1.88494992256165,Q8R010,Q8R010,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,Aimp2,NA,5,8,4,4,15.5303001403809,16.4724998474121,15.9736995697021,17.0641002655029,14.1529998779297,14.0961999893188,15.6519002914429,13.5996999740601,60,MYD88,NONE
TRUE,2.63786535543454,-2.34077501296997,Q8R080,Q8R080,G2 and S phase-expressed protein 1,Gtse1,NA,14,8,4,4,14.0190000534058,15.9867000579834,15.0694999694824,15.3434000015259,17.631799697876,17.3341007232666,17.907600402832,16.9081993103027,60,MYD88,NONE
TRUE,3.21467803012221,-1.60724949836731,Q8R0F5,Q8R0F5,"RNA-binding motif protein, X-linked 2",Rbmx2,NA,10,8,4,4,15.6845998764038,16.5804004669189,16.1184997558594,16.246000289917,17.9900989532471,17.6208992004395,18.0685005187988,17.378999710083,60,MYD88,NONE
TRUE,2.98396752636429,-4.30818287531535,Q8R0K4,Q8R0K4,Coiled-coil domain-containing protein 137,Ccdc137,NA,12,7,3,4,12.7531003952026,15.351900100708,14.1559000015259,NA,18.3190994262695,18.2875003814697,18.5517997741699,18.4221992492676,60,MYD88,NONE
TRUE,4.11108497889228,-1.65597534179688,Q8R0X7,Q8R0X7,Sphingosine-1-phosphate lyase 1,Sgpl1,NA,14,8,4,4,16.9361991882324,16.94580078125,16.6543006896973,17.225399017334,18.9109001159668,18.2770004272461,18.5851001739502,18.6126003265381,60,MYD88,NONE
TRUE,1.16166771301796,-2.13156716028849,Q8R105,Q8R105,Vacuolar protein sorting-associated protein 37C,Vps37c,NA,3,5,2,3,13.9854001998901,NA,12.7679996490479,NA,NA,16.1156005859375,15.8450002670288,14.5642004013062,60,MYD88,NONE
TRUE,2.45909480600125,-3.00047492980957,Q8R149,Q8R149,BUD13 homolog,Bud13,NA,15,8,4,4,12.4242000579834,12.3526000976563,13.1802997589111,13.2468004226685,15.0141000747681,14.5720996856689,17.0636005401611,16.5559997558594,60,MYD88,NONE
TRUE,2.36089467829399,-1.57082533836365,Q8R151,Q8R151,NFX1-type zinc finger-containing protein 1,Znfx1,NA,28,8,4,4,13.2089996337891,14.7210998535156,13.6498003005981,14.3992004394531,15.7741003036499,15.4153003692627,15.492600440979,15.5804004669189,60,MYD88,NONE
TRUE,2.49233178457404,-1.22442483901978,Q8R1B4,Q8R1B4,Eukaryotic translation initiation factor 3 subunit C,Eif3c,NA,22,8,4,4,17.7994003295898,18.6719989776611,17.7810001373291,18.5953006744385,19.2971992492676,19.2775001525879,19.5867004394531,19.5839996337891,60,MYD88,NONE
TRUE,1.44559494841921,-1.4171245098114,Q8R1J3,Q8R1J3,Zinc finger CCHC domain-containing protein 9,Zcchc9,NA,8,8,4,4,14.1624002456665,15.8115005493164,15.9128999710083,15.6440000534058,16.0438003540039,16.9214000701904,16.6122989654541,17.6217994689941,60,MYD88,NONE
TRUE,2.53371547828866,1.08575057983398,Q8R1M0,Q8R1M0,Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein,Hmces,NA,7,8,4,4,16.7947998046875,17.2049999237061,17.536600112915,17.2742004394531,16.0102996826172,16.0585994720459,15.8143997192383,16.5842990875244,60,MYD88,NONE
TRUE,2.77924088725517,2.16962512334188,Q8R1Q8,Q8R1Q8,Cytoplasmic dynein 1 light intermediate chain 1,Dync1li1,NA,3,7,4,3,13.4499998092651,13.7678003311157,14.2779998779297,14.2227001190186,NA,11.6345996856689,11.2829999923706,12.3624000549316,60,MYD88,NONE
TRUE,1.52901881173078,-1.82809996604919,Q8R2K4,Q8R2K4,TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L,Taf6l,NA,5,8,4,4,14.5542001724243,14.166600227356,12.8480997085571,11.806300163269,15.2692003250122,15.2174997329712,14.7843999862671,15.4165000915527,60,MYD88,NONE
TRUE,1.84071722413724,-1.17957496643066,Q8R2M2,Q8R2M2,Deoxynucleotidyltransferase terminal-interacting protein 2,Dnttip2,NA,16,8,4,4,13.4904003143311,14.1335000991821,13.9812002182007,14.3648996353149,15.4308996200562,15.8726005554199,14.6132001876831,14.7715997695923,60,MYD88,NONE
TRUE,4.3605131708661,-2.78084993362427,Q8R2N2,Q8R2N2,Cirhin,Cirh1a,NA,13,8,4,4,14.5539999008179,15.2207002639771,15.2181997299194,15.3447999954224,18.122200012207,17.2983989715576,18.118200302124,17.9223003387451,60,MYD88,NONE
TRUE,2.66116280467147,2.26165843009949,Q8R2Q8,Q8R2Q8,Bone marrow stromal antigen 2,Bst2,NA,3,7,4,3,16.0209007263184,17.0559997558594,15.8045997619629,15.6626005172729,14.1521997451782,13.6946001052856,13.7763004302979,NA,60,MYD88,NONE
TRUE,2.24667165761702,-1.29245018959045,Q8R322,Q8R322,Nucleoporin GLE1,Gle1,NA,3,7,3,4,13.1916999816895,13.8346996307373,13.0412998199463,NA,14.8706998825073,14.2434997558594,14.5374002456665,14.9418001174927,60,MYD88,NONE
TRUE,2.13275387642444,-1.18964958190918,Q8R323,Q8R323,Replication factor C subunit 3,Rfc3,NA,15,8,4,4,17.1543006896973,17.8584995269775,17.6660003662109,18.4090995788574,18.9198989868164,18.7728004455566,19.3988990783691,18.7548999786377,60,MYD88,NONE
TRUE,3.09029428522774,-2.26834138234456,Q8R3C6,Q8R3C6,Probable RNA-binding protein 19,Rbm19,NA,20,7,3,4,NA,14.2023000717163,13.4260997772217,14.6563997268677,16.3493995666504,16.1944999694824,16.5860996246338,16.3230991363525,60,MYD88,NONE
TRUE,2.6709101866165,-2.06767463684082,Q8R3F5,Q8R3F5,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",Mcat,NA,10,8,4,4,14.7483005523682,14.7716999053955,14.7518997192383,13.3838005065918,16.7479991912842,16.4260005950928,15.9127998352051,16.839599609375,60,MYD88,NONE
TRUE,3.23791229193434,-3.63220858573914,Q8R3H7,Q8R3H7,Heparan sulfate 2-O-sulfotransferase 1,Hs2st1,NA,5,7,3,4,11.3619003295898,11.2701997756958,NA,11.0925998687744,15.5220003128052,14.263500213623,15.5831003189087,14.1265001296997,60,MYD88,NONE
TRUE,5.96976161371786,-3.46155023574829,Q8R3L2,Q8R3L2,Transcription factor 25,Tcf25,NA,6,8,4,4,11.8533000946045,12.048999786377,11.855899810791,11.8088998794556,15.2206001281738,14.9448003768921,15.6023998260498,15.6455001831055,60,MYD88,NONE
TRUE,5.00244219028396,-3.01667523384094,Q8R3N1,Q8R3N1,Nucleolar protein 14,Nop14,NA,23,8,4,4,15.0735998153687,14.8011999130249,15.6703996658325,15.6194000244141,18.3313007354736,18.2222003936768,18.4878997802734,18.1898994445801,60,MYD88,NONE
TRUE,1.85538176724418,-1.28987503051758,Q8R3P6,Q8R3P6,von Willebrand factor A domain-containing protein 9,Vwa9,NA,6,8,4,4,14.2800998687744,13.831000328064,15.0578002929688,15.3340997695923,16.2896995544434,15.6934003829956,15.6731004714966,16.0062999725342,60,MYD88,NONE
TRUE,1.17277502479492,-2.15986665089925,Q8R3S6,Q8R3S6,Exocyst complex component 1,Exoc1,NA,4,6,3,3,9.89439964294434,NA,12.5317001342773,10.1069002151489,NA,12.6342000961304,13.2019996643066,13.1764001846313,60,MYD88,NONE
TRUE,3.68464209464514,-3.93867540359497,Q8R409,Q8R409,Protein HEXIM1,Hexim1,NA,4,8,4,4,11.5609998703003,13.1802997589111,12.0132999420166,13.166600227356,16.1128005981445,16.6459007263184,15.845100402832,17.0720996856689,60,MYD88,NONE
TRUE,2.65657117357174,-2.10014963150024,Q8R418,Q8R418,Endoribonuclease Dicer,Dicer1,NA,36,8,4,4,13.8747997283936,13.2510004043579,15.1635999679565,13.9855003356934,16.432300567627,15.9643001556396,16.1840991973877,16.094799041748,60,MYD88,NONE
TRUE,2.11295548434384,-2.08942222595215,Q8R4I1,Q8R4I1,Ataxin-7,Atxn7,NA,5,8,4,4,9.01160049438477,10.9765005111694,10.4628000259399,10.1081104278564,12.8500003814697,12.208399772644,12.5404005050659,11.3178997039795,60,MYD88,NONE
TRUE,3.56608658172991,2.31894969940186,Q8R4L0,Q8R4L0,Src-like-adapter 2,Sla2,NA,6,8,4,4,16.1136989593506,15.6816997528076,16.4568996429443,16.9316997528076,13.796199798584,13.6550998687744,14.1389999389648,14.3178997039795,60,MYD88,NONE
TRUE,2.57485861558433,1.24834990501404,Q8R574,Q8R574,Phosphoribosyl pyrophosphate synthase-associated protein 2,Prpsap2,NA,5,6,4,2,14.6764001846313,14.5411005020142,14.8831996917725,15.1094999313354,NA,13.5942001342773,NA,13.5142002105713,60,MYD88,NONE
TRUE,3.24063126376364,2.43155821164449,Q8R5H1,Q8R5H1,Ubiquitin carboxyl-terminal hydrolase 15,Usp15,NA,11,7,4,3,13.4029998779297,13.6941003799438,12.9288997650146,13.640100479126,NA,10.4959001541138,10.9828004837036,11.4762001037598,60,MYD88,NONE
TRUE,4.64977918368275,-2.73414945602417,Q8R5K4,Q8R5K4,Nucleolar protein 6,Nol6,NA,28,8,4,4,16.5711994171143,16.9174003601074,16.2721004486084,17.1194000244141,19.4991989135742,19.1952991485596,19.8173007965088,19.3048992156982,60,MYD88,NONE
TRUE,1.65602813328366,2.7771266301473,Q8R5L3,Q8R5L3,Vam6/Vps39-like protein,Vps39,NA,2,5,2,3,NA,NA,10.8767004013062,12.3473997116089,NA,8.42271995544434,9.27904033660889,8.80300998687744,60,MYD88,NONE
TRUE,1.70093855086727,-1.29832458496094,Q8VBV3,Q8VBV3,Exosome complex component RRP4,Exosc2,NA,14,8,4,4,17.3290004730225,15.9246997833252,16.7948989868164,17.3327007293701,17.7187995910645,17.7210998535156,18.5237998962402,18.6108989715576,60,MYD88,NONE
TRUE,1.20273601677827,-2.5813053448995,Q8VC03,Q8VC03,Echinoderm microtubule-associated protein-like 3,Eml3,NA,4,7,3,4,7.29951000213623,NA,10.3055000305176,11.2125997543335,12.6009998321533,11.2553005218506,11.9624004364014,12.9300003051758,60,MYD88,NONE
TRUE,1.54984914675682,-2.35384106636047,Q8VC31,Q8VC31,Coiled-coil domain-containing protein 9,Ccdc9,NA,2,7,3,4,13.2775001525879,NA,13.2749004364014,15.6925001144409,17.0032005310059,16.3111991882324,16.827299118042,15.6001996994019,60,MYD88,NONE
TRUE,1.39714740221195,-1.71372509002686,Q8VC57,Q8VC57,BTB/POZ domain-containing protein KCTD5,Kctd5,NA,2,6,2,4,NA,NA,10.8457002639771,11.9912996292114,13.93869972229,13.2164001464844,12.5566997528076,12.8171005249023,60,MYD88,NONE
TRUE,2.98007461881184,-2.48572444915771,Q8VC70,Q8VC70,"RNA-binding motif, single-stranded-interacting protein 2",Rbms2,NA,5,8,4,4,15.0685005187988,16.1411991119385,16.4696006774902,15.2761001586914,18.5585994720459,17.4722995758057,18.4533996582031,18.4139995574951,60,MYD88,NONE
TRUE,3.68563264366105,-2.89890003204346,Q8VCG3,Q8VCG3,WD repeat-containing protein 74,Wdr74,NA,15,8,4,4,16.222599029541,16.3701992034912,15.2971000671387,16.9960994720459,19.089599609375,18.8710994720459,19.213399887085,19.3074989318848,60,MYD88,NONE
TRUE,3.18508279057969,-1.5366747379303,Q8VCY6,Q8VCY6,U3 small nucleolar RNA-associated protein 6 homolog,Utp6,NA,15,8,4,4,13.5825004577637,13.1958999633789,13.3627004623413,13.8016004562378,14.4766998291016,15.2021999359131,15.3976001739502,15.012900352478,60,MYD88,NONE
TRUE,2.14756348480493,1.34660863876343,Q8VD00,Q8VD00,Transmembrane protein 97,Tmem97,NA,1,7,3,4,NA,16.7504997253418,15.7270002365112,16.5468006134033,14.9007997512817,15.2946996688843,14.6668996810913,15.1169004440308,60,MYD88,NONE
TRUE,1.52491495232212,-1.88629007339478,Q8VD65,Q8VD65,Phosphoinositide 3-kinase regulatory subunit 4,Pik3r4,NA,6,8,4,4,11.535400390625,10.0281400680542,11.4201002120972,11.670599937439,11.4826002120972,13.413200378418,13.2923002243042,14.0113000869751,60,MYD88,NONE
TRUE,1.74738886426482,-1.12782502174377,Q8VD76,Q8VD76,General transcription factor IIH subunit 3,Gtf2h3,NA,3,8,4,4,14.8978004455566,15.025899887085,14.7554998397827,15.9409999847412,16.0566005706787,16.0769996643066,16.043399810791,16.9545001983643,60,MYD88,NONE
TRUE,4.11598012208914,2.77964973449707,Q8VDD5,Q8VDD5,Myosin-9,Myh9,NA,234,8,4,4,27.2376003265381,28.496000289917,27.7579002380371,28.2014999389648,25.0888004302979,25.1016998291016,24.9570007324219,25.4269008636475,60,MYD88,NONE
TRUE,3.96142505720213,-2.1374249458313,Q8VDF2,Q8VDF2,E3 ubiquitin-protein ligase UHRF1,Uhrf1,NA,26,8,4,4,15.4531002044678,15.9358997344971,15.8861999511719,16.0594997406006,18.2262992858887,17.6093006134033,17.6534996032715,18.395299911499,60,MYD88,NONE
TRUE,2.11095976349642,-2.30954957008362,Q8VDG3,Q8VDG3,Poly(A)-specific ribonuclease PARN,Parn,NA,13,8,4,4,13.8189001083374,13.4014005661011,12.5255002975464,12.9287996292114,15.3284997940063,14.1254005432129,16.5630989074707,15.8957996368408,60,MYD88,NONE
TRUE,3.67475668937376,-1.81450009346008,Q8VDJ3,Q8VDJ3,Vigilin,Hdlbp,NA,35,8,4,4,15.8914995193481,16.6807994842529,16.3330001831055,16.910099029541,18.3713989257813,18.1688995361328,18.3530006408691,18.1800994873047,60,MYD88,NONE
TRUE,2.25134371050559,1.2874002456665,Q8VDM6,Q8VDM6,Heterogeneous nuclear ribonucleoprotein U-like protein 1,Hnrnpul1,NA,30,8,4,4,21.4936008453369,22.3967990875244,22.0337009429932,22.8666000366211,20.9804000854492,20.6315994262695,20.9570007324219,21.0720996856689,60,MYD88,NONE
TRUE,4.21206353441114,4.70732545852661,Q8VDP3,Q8VDP3,Protein-methionine sulfoxide oxidase MICAL1,Mical1,NA,26,8,4,4,17.0004005432129,17.7075004577637,17.8801002502441,17.5783004760742,12.148699760437,13.6858997344971,13.4820003509521,12.0204000473022,60,MYD88,NONE
TRUE,3.39562449986393,-3.56655025482178,Q8VDQ9,Q8VDQ9,Protein KRI1 homolog,Kri1,NA,14,8,4,4,13.1803998947144,14.500599861145,12.4320001602173,13.9091997146606,16.7483005523682,16.8099994659424,17.7523002624512,16.9778003692627,60,MYD88,NONE
TRUE,1.72965139053789,2.21624994277954,Q8VDU0,Q8VDU0,G-protein-signaling modulator 2,Gpsm2,NA,8,8,4,4,14.993800163269,15.0633001327515,15.8191003799438,15.8388004302979,11.2986001968384,13.9617004394531,13.4665002822876,14.1232004165649,60,MYD88,NONE
TRUE,2.14428749216462,-2.42360019683838,Q8VDY9,Q8VDY9,Caspase activity and apoptosis inhibitor 1,Caap1,NA,5,8,4,4,12.7863998413086,14.8503999710083,12.9652004241943,12.0009002685547,15.6231002807617,15.5860004425049,15.6812000274658,15.407000541687,60,MYD88,NONE
TRUE,2.084295967659,1.79132509231567,Q8VE19,Q8VE19,WD repeat-containing protein mio,Mios,NA,10,8,4,4,14.4679002761841,14.5102005004883,14.2623996734619,14.6596002578735,12.7246999740601,13.4271001815796,11.3902997970581,13.1927003860474,60,MYD88,NONE
TRUE,2.71922311773045,-2.59064960479736,Q8VE22,Q8VE22,"28S ribosomal protein S23, mitochondrial",Mrps23,NA,6,8,4,4,14.3010997772217,13.3787002563477,14.6774997711182,15.7024002075195,16.80299949646,17.1838989257813,17.3159999847412,17.1194000244141,60,MYD88,NONE
TRUE,3.30868100743195,-2.17837476730347,Q8VE37,Q8VE37,Regulator of chromosome condensation,Rcc1,NA,7,8,4,4,13.8534002304077,14.0882997512817,13.8324003219604,14.9463005065918,16.3227005004883,16.2940006256104,15.9646997451782,16.8524990081787,60,MYD88,NONE
TRUE,3.39018905437893,-2.62539935112,Q8VE62,Q8VE62,Polyadenylate-binding protein-interacting protein 1,Paip1,NA,7,8,4,4,15.0966997146606,16.281400680542,14.8712005615234,16.2019996643066,18.2201995849609,18.0608997344971,18.3708992004395,18.3008995056152,60,MYD88,NONE
TRUE,2.23928544076905,-1.87882518768311,Q8VE80,Q8VE80,THO complex subunit 3,Thoc3,NA,7,8,4,4,15.0411996841431,15.4657001495361,15.9247999191284,16.521900177002,17.6653003692627,16.8348999023438,17.582799911499,18.3859004974365,60,MYD88,NONE
TRUE,3.03318620244696,-3.54977464675903,Q8VE92,Q8VE92,RNA-binding protein 4B,Rbm4b,NA,12,8,4,4,12.1335000991821,12.6288003921509,10.8086004257202,13.3236999511719,15.2588996887207,16.0627994537354,16.3206005096436,15.4513998031616,60,MYD88,NONE
TRUE,3.82561803261062,-2.72049999237061,Q8VEJ4,Q8VEJ4,Notchless protein homolog 1,Nle1,NA,12,8,4,4,14.8499002456665,14.3376998901367,15.5100002288818,14.7433004379272,17.8635005950928,17.1107997894287,17.3465995788574,18.0020008087158,60,MYD88,NONE
TRUE,3.60324893300216,-1.43222522735596,Q8VEK3,Q8VEK3,Heterogeneous nuclear ribonucleoprotein U,Hnrnpu,NA,34,8,4,4,22.0666999816895,22.5879001617432,21.9839992523193,22.6749992370605,23.7502994537354,23.6040000915527,23.8243007659912,23.863899230957,60,MYD88,NONE
TRUE,2.56209598260784,-1.43472528457642,Q8VEM8,Q8VEM8,"Phosphate carrier protein, mitochondrial",Slc25a3,NA,10,8,4,4,18.1264991760254,18.8309001922607,18.778600692749,19.1448001861572,20.1970996856689,19.6956005096436,20.6678009033203,20.0592002868652,60,MYD88,NONE
TRUE,3.67766338102875,-1.53002452850342,Q8VHK9,Q8VHK9,ATP-dependent RNA helicase DHX36,Dhx36,NA,39,8,4,4,18.0673007965088,18.5958995819092,18.4349994659424,18.9563007354736,20.0459003448486,19.8883991241455,20.113899230957,20.1263999938965,60,MYD88,NONE
TRUE,2.03942089377742,1.75390005111694,Q8VHQ9,Q8VHQ9,Acyl-coenzyme A thioesterase 11,Acot11,NA,4,8,4,4,13.940299987793,14.0599002838135,15.3436002731323,15.326000213623,12.9212999343872,12.3627004623413,13.5959997177124,12.7742004394531,60,MYD88,NONE
TRUE,2.70828621910201,-1.37990045547485,Q8VHR5,Q8VHR5,Transcriptional repressor p66-beta,Gatad2b,NA,13,8,4,4,15.8642997741699,17.0690002441406,16.2204990386963,16.6161003112793,17.7588005065918,17.7322998046875,17.9503002166748,17.8481006622314,60,MYD88,NONE
TRUE,2.62138891584286,-2.90523306528727,Q8VHZ7,Q8VHZ7,U3 small nucleolar ribonucleoprotein protein IMP4,Imp4,NA,7,7,3,4,13.8297004699707,14.3164005279541,14.500599861145,NA,17.4834003448486,15.9524002075195,17.2106990814209,17.8367004394531,60,MYD88,NONE
TRUE,2.18697674192027,1.30513334274292,Q8VI75,Q8VI75,Importin-4,Ipo4,NA,5,7,4,3,12.6174001693726,12.2493000030518,13.2993001937866,12.6900005340576,11.3587999343872,NA,11.7117004394531,11.1561002731323,60,MYD88,NONE
TRUE,2.98912589253943,-3.11429977416992,Q8VI84,Q8VI84,Nucleolar complex protein 3 homolog,Noc3l,NA,15,8,4,4,14.6851997375488,12.3989000320435,13.3144998550415,12.8840999603271,16.0755996704102,16.6033000946045,16.8705997467041,16.1903991699219,60,MYD88,NONE
TRUE,1.94014469299701,-1.89942479133606,Q8VID5,Q8VID5,ATP-dependent DNA helicase Q5,Recql5,NA,3,6,2,4,10.6619997024536,NA,9.35080051422119,NA,12.0655002593994,11.6155996322632,11.9191999435425,12.0229997634888,60,MYD88,NONE
TRUE,5.29830657628663,-2.55230045318604,Q8VIJ6,Q8VIJ6,"Splicing factor, proline- and glutamine-rich",Sfpq,NA,29,8,4,4,18.7600002288818,19.2322998046875,19.0786991119385,19.415599822998,21.6077003479004,21.4605007171631,21.7241992950439,21.9034004211426,60,MYD88,NONE
TRUE,1.08162694403853,-2.05657505989075,Q91V12,Q91V12,Cytosolic acyl coenzyme A thioester hydrolase,Acot7,NA,3,6,2,4,NA,NA,13.7964000701904,10.9226999282837,14.190899848938,14.2862005233765,14.6202001571655,14.5671997070313,60,MYD88,NONE
TRUE,3.80962091460553,1.88147521018982,Q91V41,Q91V41,Ras-related protein Rab-14,Rab14,NA,10,8,4,4,17.2653007507324,18.2761001586914,17.5363998413086,17.8882007598877,15.9731998443604,15.8850002288818,15.8287000656128,15.7532005310059,60,MYD88,NONE
TRUE,2.28662841755727,-2.91300010681152,Q91V61,Q91V61,Sideroflexin-3,Sfxn3,NA,5,6,2,4,12.4927997589111,NA,12.2960004806519,NA,15.8226003646851,14.315299987793,15.3357000350952,15.7560005187988,60,MYD88,NONE
TRUE,2.10676433459819,1.61214971542358,Q91V92,Q91V92,ATP-citrate synthase,Acly,NA,25,8,4,4,14.8677997589111,16.0520992279053,16.3274993896484,15.121600151062,14.5374002456665,13.5232000350952,13.8627996444702,13.9969997406006,60,MYD88,NONE
TRUE,2.4420173016931,-1.16400003433228,Q91VC3,Q91VC3,"Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed",Eif4a3,NA,22,8,4,4,19.4732990264893,20.4309005737305,20.2327995300293,20.6229991912842,21.3349990844727,21.3582992553711,21.3687992095947,21.3539009094238,60,MYD88,NONE
TRUE,3.33151301833148,-2.26220083236694,Q91VE6,Q91VE6,MKI67 FHA domain-interacting nucleolar phosphoprotein,Nifk,NA,15,8,4,4,17.4344997406006,18.1404991149902,17.1315994262695,18.505199432373,19.9333000183105,19.9916000366211,20.3425006866455,19.993200302124,60,MYD88,NONE
TRUE,2.95115276726234,-2.19740009307861,Q91VM5,Q91VM5,"RNA binding motif protein, X-linked-like-1",Rbmxl1,NA,22,8,4,4,19.7119007110596,21.1567993164063,20.2182006835938,21.2604999542236,22.777400970459,22.6737003326416,22.8899002075195,22.7959995269775,60,MYD88,NONE
